Model,R2,Q2,MSE,MAE,y_train,y_train_pred,y_test,y_test_pred
Random Forest,0.8261971904611951,-0.49058494962836363,7.29830593366695,2.3319055336087056,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 2.72936861  1.01299651 -0.01930308 -0.28542101  0.02259978 -0.70748841
 -0.4509038  -1.34395596 -0.47813287 -0.46530323 -1.62179849 -0.97694438
 -1.40335122 -0.87200041 -1.64488159 -0.46916284 -1.48257191 -1.09299381
 -1.10905833 -1.99916185 -1.93025865 -2.23367812 -2.02109656 -1.76116816
 -2.35494977 -2.60660291 -1.46711092 -1.49995623 -2.648969   -2.13463187
 -2.76081785 -2.73584213 -2.34392424 -3.62175258 -2.47992714 -3.46874322
 -3.03442893 -3.92672989 -2.93662643 -3.80587067 -4.21652798 -4.2419884
 -3.92266842 -4.26677969 -2.60793902 -4.2448979  -4.16752137 -4.24045389
 -2.73008841 -4.33853153 -4.66716863 -3.99667848]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-2.42398512 -3.31316063 -2.80075807 -3.26160257 -2.39865908 -2.60335369
 -2.64376657 -2.18287532 -1.98361088 -3.9382186  -1.67473149  0.09988255
 -1.42175073 -3.32784783 -1.25318545  1.14564661 -2.25399684 -3.51060093
 -2.37245513 -2.84281246 -0.6895002  -2.2181266  -2.65095734 -2.93906869
 -1.63459365 -3.68615904 -2.03583498 -0.6236671  -0.71729099 -3.38623526
 -2.07015144  0.09418772 -2.76627007 -0.82548475 -1.76520217 -1.47776316
 -1.8378254  -1.67358383 -3.3853811  -3.05869466 -1.6513401  -2.30069087
  1.14564661 -1.9038686  -1.24788405 -1.26475202 -1.69159362 -0.77562286
 -2.53234489 -2.36835173 -2.4602959  -1.67459437 -2.17875089  1.14564661
 -1.70327099 -1.6706026  -3.2306098  -2.8136867   1.14564661 -2.92727876
 -3.20607726 -2.02347305 -2.74292184 -2.22321619 -2.04902999 -2.28752542
 -1.84139394 -1.99508253 -0.4993277  -1.6759058  -2.43888225 -2.58762225
 -0.95752669 -2.20078663 -2.17414197 -2.13890261 -2.37681692 -2.15558479
 -2.29420376 -1.40675514 -2.43448317 -2.16249398 -1.26179346 -0.4993277
 -0.95752669 -1.60221565]"
AdaBoost,0.8532760244416195,-0.8133268017990833,8.878537087434802,2.3300105145754015,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 4.60517019  0.07207945  0.08366111 -0.225158    1.19019312 -0.41875305
 -0.225158   -0.64226974 -0.42524549 -0.6324251  -0.9752628  -0.41342452
 -1.23743868 -0.94653345 -1.52259371 -0.41342452 -1.8653323  -0.9752628
 -1.09041596 -1.37831872 -1.94426344 -2.90788588 -1.48900948 -2.28094398
 -2.31101825 -2.44961257 -1.18957033 -1.5025055  -2.36130109 -1.98643501
 -3.11611805 -3.43018929 -3.30313799 -3.81151724 -4.19412585 -4.295341
 -2.74768209 -4.41866544 -2.44037734 -4.31686921 -4.45102367 -4.50476874
 -4.45558632 -4.4381223  -2.84933317 -4.55517507 -4.47384751 -4.56532391
 -2.85914446 -4.55517507 -4.55517507 -4.27905605]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-2.6507031  -4.50476874 -2.7113903  -3.34681835 -1.48447261 -3.21887582
 -4.25520638 -2.42586206 -2.58323855 -4.37898348 -1.61973123 -0.53238499
 -3.70624549 -4.41866544 -4.295341    4.60517019 -4.32482346 -4.41866544
 -3.73824338 -2.57334647 -3.16435597 -3.768532   -2.58699183 -4.06272606
 -3.81151724 -4.37055661 -1.19798949 -2.46270652 -0.71462942 -4.45558632
 -3.21887582 -0.78845736 -2.58699183 -2.1305142  -2.07654105 -1.46342738
 -1.38471432 -1.38471432 -4.31589501 -4.06272606 -2.35583762 -4.06272606
  4.60517019 -2.29119814 -1.38471432 -0.91800515 -1.79175947  0.06746719
 -4.40225294 -3.59095763 -1.87993032 -3.0625927  -1.42810428  4.60517019
 -4.27866674 -4.2002071  -4.41866544 -4.3106354   4.60517019 -4.41866544
 -4.47384751 -1.52259371 -3.10458166 -4.2789125  -2.2154084  -3.30313799
 -3.768532   -1.48447261 -1.11394239 -1.00130342 -3.99164412 -2.42586206
 -1.23334723 -2.08385115 -3.32996486 -2.22221204 -4.02721428 -2.49155119
 -2.15277943 -3.53267798 -2.46182643 -3.53267798 -1.66658917 -1.11394239
 -1.23334723 -4.27866674]"
XGBoost,0.6464540276275959,-0.1783266974868256,5.769405313135895,2.1004951443897237,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 0.5577442  -1.0417506  -0.13961226 -1.0417506  -0.02547811 -1.1558846
 -1.0417506  -1.453103   -1.0417506  -1.1341026  -2.0635598  -1.5997441
 -1.658481   -1.1558846  -1.6881783  -1.1558846  -1.8560089  -1.2900151
 -1.2900151  -1.3862334  -2.077187   -2.2883759  -1.252103   -2.3367162
 -1.9522272  -2.2688546  -1.8054737  -2.1504848  -2.4251342  -1.9792317
 -2.5364523  -2.5690598  -2.4207125  -3.2354527  -3.502089   -3.502089
 -3.0027761  -3.502089   -2.8477194  -3.502089   -3.5891542  -3.502089
 -3.3642788  -3.502089   -2.9410014  -3.476954   -3.5891542  -3.5891542
 -2.5618258  -3.5891542  -3.5891542  -3.3642788 ]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-2.7181492  -3.405871   -3.2018838  -2.6310844  -2.0618255  -2.5364523
 -3.405871   -3.1273875  -2.6310844  -3.502089   -1.5729532  -1.1558846
 -2.486417   -3.502089   -2.6832137  -0.03163832 -3.0391233  -3.5891542
 -3.502089   -3.3537416  -2.3755648  -2.486417   -3.3537416  -3.405871
 -2.6832137  -3.502089   -1.9747603  -1.535343   -1.878542   -3.502089
 -2.9520583  -1.8509542  -3.3537416  -2.4207125  -3.3537416  -1.829969
 -1.5729532  -1.825611   -3.2757354  -2.6652784  -2.5169306  -1.6887451
 -0.03163832 -1.7070837  -2.401509   -2.1498315  -1.8560089  -1.8606262
 -2.117011   -2.3901987  -1.2323637  -1.1352198  -2.0364063  -0.03163832
 -2.4402337  -2.4402337  -2.316466   -2.4402337  -0.03163832 -2.18764
 -2.316466   -1.6600182  -1.1352198  -2.6652784  -1.9522272  -2.5690598
 -2.100575   -2.0364063  -2.5618258  -1.4767349  -2.4402337  -2.4766479
 -2.5618258  -1.6366159  -2.0043566  -2.658044   -2.0043566  -2.3331149
 -2.658044   -2.0043566  -2.0648818  -2.0043566  -2.658044   -2.5618258
 -2.5618258  -2.4402337 ]"
MLP,0.8444870023796565,-1.265539261452389e+29,6.196421548097125e+29,85069356967416.97,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 4.04087722  0.62073559  0.52496986  1.35606316  1.57546615 -0.91884919
  0.16637561 -2.27908844 -0.65946788  0.11969627 -0.95962185 -0.28969051
 -2.42068493 -1.33145573 -1.68664477 -0.75237968 -0.89346913 -1.38126214
 -0.97604137 -2.31434039 -2.22371808 -1.79535421 -2.37671514 -1.78811783
 -1.72971492 -2.07480476 -1.70277997 -1.19922238 -2.68836384 -2.01603501
 -2.67389507 -2.15406759 -2.02803913 -4.38190631 -3.81776299 -3.9642342
 -2.85147292 -4.52903419 -2.7880418  -3.87875203 -4.71555641 -4.25274917
 -4.09518146 -4.63395713 -4.34906536 -4.56261966 -4.76497193 -4.41846688
 -1.83377876 -4.91917854 -4.9704085  -5.26003769]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-1.39121576e+00 -2.37640918e+00 -1.67486363e+00 -3.25067774e+00
 -1.80220101e+00 -3.38898654e+00 -1.87613691e+00 -1.54004116e+00
 -2.67758619e+00 -3.60630889e+00 -1.68961405e+00  1.13368002e+00
 -1.27490201e+00 -3.28236976e+00 -5.53027788e-01 -2.79455510e+03
 -2.87009181e+00 -9.99949907e-01 -3.24471337e+00 -2.97173846e+00
  5.32547143e-01 -2.81788561e+00 -2.78096466e+00 -9.00089003e-01
 -2.47036960e+00 -3.43686097e+00 -2.03486296e+00  1.55696620e+00
 -3.97538922e-01 -2.56278064e+00 -2.11989939e-01  2.08473203e+00
 -2.68474972e+00  5.44651057e-01 -2.64920217e+00 -2.18674019e+00
 -1.13877833e+00 -1.31124508e+00 -1.50698201e+00  7.73174739e-02
 -3.07993313e+00 -8.77410306e-01 -6.95431098e+02 -1.81382188e+00
 -2.79897551e+00 -1.81116907e+00 -3.33626710e+00  3.44438269e-01
 -1.00142549e+01 -6.23552348e+00 -8.41278672e+00 -1.04312475e+01
 -1.80507433e+00 -1.60353721e+13 -1.28854484e+01 -1.57190008e+01
 -1.16422244e+01 -1.01470105e+01 -7.29992933e+15 -7.65366999e+00
 -1.09172927e+01 -7.83927069e+00 -9.45256610e+00 -4.33551068e+00
  1.88958139e-01 -2.26768162e+00 -6.39878355e+00 -1.20415167e+00
  9.42949832e-02 -1.12605067e-02 -4.02863745e+00 -1.94664884e+00
  1.68280941e-01 -4.09355897e+00 -5.88532141e+00  6.64440767e-01
 -7.66346585e+00  4.32161900e-01 -2.42188003e-01 -4.39444030e+00
 -1.42227577e+00 -4.13987389e+00 -2.04835753e-02  9.42949832e-02
  1.68280941e-01 -5.28057090e+00]"
KNN,0.48753504557694427,-0.33732093916172023,6.5478840021392095,2.015150436961901,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[-0.25946901 -0.36341468  1.29519195  0.27019343  0.51082562 -0.09041236
  0.58538046 -2.2444673  -0.09041236 -1.50870899 -3.37284077 -0.09041236
 -2.40113517 -0.36341468 -1.85365284 -0.37232314 -3.40253297 -0.06540815
 -0.06540815 -2.23610209 -3.02825905 -1.84708785 -2.94421535 -1.53830749
 -2.35262806 -1.85365284 -2.42450435  1.29519195 -1.48025571 -1.05935128
 -2.35262806 -1.83594956 -0.36341468 -3.062636   -3.28842211 -4.21899634
 -1.49845177 -3.7816482  -2.23610209 -4.21899634 -3.37284077 -3.05584088
 -4.92992653 -3.06892802 -3.43417736 -4.92992653 -3.23514979 -3.46230017
 -3.08298184 -4.97746087 -3.5176985  -2.14434294]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-3.37284077 -3.47405658 -2.44610322 -3.7816482  -2.4135499  -0.1362643
 -3.05584088 -0.1235889  -2.2444673  -2.76070119 -0.36341468 -2.45440962
 -2.53396732 -4.55924517 -4.31577157 -0.60979211 -4.4841085  -1.91593312
 -3.28842211 -1.83694826 -0.96297542 -2.7169496  -3.7816482  -4.35838269
 -4.31577157 -4.55924517 -3.01633468 -0.25946901 -3.19746861 -3.7816482
 -4.31577157 -0.18885434 -1.63332286 -1.84708785  0.06405528 -4.4841085
 -2.33617093 -1.74451472 -4.84803564 -2.44610322 -2.73459998 -4.39926516
 -0.60979211 -3.30421137 -0.18019286 -1.91807402 -4.18810748 -1.04501978
 -3.19265505 -3.19265505 -2.93049534 -1.01399402 -2.43290523 -0.60979211
 -4.69103397 -4.69103397 -2.93049534 -3.40253297  3.01212902 -3.07740642
 -2.93049534 -2.93049534 -3.09035304 -3.20560166 -3.20560166 -2.93011507
 -4.73299522 -3.06892802 -2.58521689 -4.31577157 -2.93049534 -2.80054922
 -5.02662202 -3.1885039  -3.19265505 -3.60435191 -3.09974333 -3.19265505
 -3.20560166 -2.93049534 -3.19265505 -3.20560166 -5.02662202 -2.58521689
 -5.02662202 -2.93049534]"
Gradient Boosting,0.8211606138325511,-0.40384963597029144,6.873626444928654,2.237499251804215,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 1.66758929  0.34737278 -0.12200637  0.03048826  0.09749512 -0.81535092
 -0.64788572 -0.89854189 -0.61899812 -0.99792334 -1.34831949 -0.64263303
 -1.25306342 -1.16540739 -1.73905627 -1.00204802 -1.53870365 -1.65076496
 -1.65076496 -1.95198362 -1.86382831 -1.94539823 -1.9534471  -2.03417533
 -2.18912581 -2.23485819 -2.00680916 -1.8808005  -2.33149184 -2.09142889
 -2.88909723 -3.02149786 -2.99751607 -3.2253331  -3.0794167  -3.33408152
 -3.13373308 -3.52525287 -3.30399475 -3.35128216 -3.71859873 -3.77568489
 -3.65900811 -3.69818065 -3.24475283 -3.91501188 -3.93347856 -3.96054345
 -3.89219636 -4.21872244 -4.12453764 -4.22466219]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-2.5529919  -4.0684159  -2.90319348 -2.48815976 -1.52776537 -2.81907192
 -3.35489619 -2.21962789 -2.00261597 -3.64737127 -2.50120097  0.18273463
 -1.880539   -3.67199125 -2.13950502  0.29200927 -1.95444946 -3.95240085
 -2.5911973  -2.43008576 -1.77662911 -2.11086896 -2.00261597 -3.16512101
 -3.45601566 -3.80589877 -1.68295798 -1.97525641 -0.21636273 -3.67569591
 -2.06516579  0.18845664 -2.32713477 -0.77824481 -1.32021627 -1.32507057
 -1.70679746 -1.53902854 -3.30276392 -3.02483499 -1.73811687 -2.70706902
  0.29200927 -3.12903763 -0.76018928 -2.68907744 -2.47030651 -0.31141879
 -3.49209976 -2.92994893 -1.46896701 -0.78095036 -1.93522841  0.29200927
 -2.02602824 -2.18819298 -3.21063131 -3.39743835  0.29200927 -2.36779878
 -3.35661411 -0.90594188 -1.17146206 -3.61309337 -2.58013657 -3.13987423
 -2.21637947 -1.45569647 -2.32598943 -2.67704021 -2.6301059  -2.73292212
 -2.76744651 -2.56881662 -2.69923929 -2.79411285 -2.65321158 -2.87126949
 -2.79411285 -2.54312342 -2.46193413 -2.69923929 -2.80627186 -2.32598943
 -2.76744651 -2.72234497]"
SVR,0.7994701656641419,-0.5085902887171898,7.386464930000858,2.333347907511699,"0     4.605170
1     2.659260
2     1.771957
3     1.714798
4     1.609438
5     0.150823
6     0.051293
7    -0.000000
8    -0.009950
9    -0.095310
10   -0.378436
11   -0.412110
12   -0.470004
13   -0.530628
14   -0.641854
15   -0.737164
16   -0.788457
17   -0.955511
18   -0.955511
19   -1.589235
20   -1.791759
21   -1.791759
22   -1.856298
23   -2.292535
24   -2.322388
25   -2.451005
26   -2.468100
27   -2.491551
28   -2.639057
29   -2.708050
30   -2.879198
31   -3.091042
32   -3.218876
33   -3.549617
34   -3.555348
35   -3.828641
36   -4.025352
37   -4.104295
38   -4.163560
39   -4.174387
40   -4.369448
41   -4.532599
42   -4.615121
43   -4.653960
44   -4.682131
45   -4.804021
46   -4.815431
47   -5.040841
48   -5.223594
49   -5.358942
50   -5.370638
51   -5.628340
Name: Log Standard Value, dtype: float64","[ 4.09186879  1.07822607 -0.49324708  1.31635518  1.50909415 -0.89526088
  0.15131387 -0.80205057 -0.47280004 -0.19553802 -0.47882179 -0.31225744
 -1.0649412  -0.63073027 -1.94994529 -0.79291431 -0.88847365 -1.05590449
 -0.85560701 -1.68918911 -1.89189204 -1.89173954 -1.76394044 -2.19255463
 -2.22248556 -2.35114101 -2.36851523 -2.39161404 -2.73848563 -1.12624177
 -2.77895094 -2.99090379 -2.68919185 -3.64953041 -3.60436949 -3.7282891
 -1.56244853 -4.20415983 -2.46613421 -4.27428032 -4.26903123 -4.47372333
 -4.51507799 -4.55364501 -4.58235549 -4.90428182 -4.88180131 -4.87800808
  0.38789003 -5.25845989 -5.14666951 -5.52826504]","0     1.203973
1     0.356675
2     0.356675
3     0.223144
4     0.223144
        ...   
89   -4.766438
90   -5.081404
91   -5.081404
92   -5.099866
93   -5.290789
Name: Log Standard Value, Length: 86, dtype: float64","[-1.57274743 -4.30561102 -1.00218215 -3.63376917 -2.38826117 -1.74809455
 -2.90662182 -1.37455537 -2.17807294 -4.0447711  -0.2540406   0.18621536
 -2.94910365 -5.21378893 -2.73327448 -1.83646438 -4.20393072 -4.20073283
 -1.86793708 -3.16753121 -1.31027113 -2.93073527 -3.0008351  -4.09044722
 -4.39571913 -4.67638726 -2.72894359  0.01106165 -1.9809934  -3.72846417
 -1.34673734  0.40173415 -3.2446268  -0.35535903 -3.06966487 -2.52478119
 -1.62028652 -1.55200797 -4.32112149 -4.0604439  -2.95713882 -4.11856329
 -1.83646438 -0.69008021 -2.02131029 -1.17641435 -1.37823308 -1.61060885
 -3.04285649 -2.09641046 -1.82818647 -1.82348508 -1.77469784 -1.83646438
 -2.14143734 -2.24251961 -2.00594055 -3.14899365 -1.83646438 -1.9874731
 -1.81986823 -1.81931608 -1.82690729 -4.42861578 -2.22068992 -3.79826214
 -4.89863293 -1.19215722 -1.94173872 -2.44431365 -1.92265659 -1.85008331
 -1.78614356 -2.63914492 -1.29296367 -1.70591406 -1.71365851 -1.60907424
 -1.6582236  -2.15362337 -1.73974524 -1.26459134 -2.01313733 -1.94173872
 -1.78614356 -1.83054146]"
