PC1,PC2,PC3
0.7483595108360437,-3.627694800237004,10.434572760410692
-2.8992127806476335,-1.1721441943722406,-0.9044598402696998
3.794074143336745,-6.0814349267458745,-4.131047629652562
-12.71381092036799,2.9463296502715717,-1.1685627595455201
19.722511294795623,5.590746857687477,-1.0196108570764686
3.102195469757882,1.9945204058865151,-3.52222143315814
-6.424472837091753,-1.9670813857361416,-8.860758013548997
0.01832449066575614,7.1475449825355195,4.419446412634026
13.298963449679233,2.8868728139928135,-14.425959482450333
